STATION,DATE,NAME,PRCP,SNOW,TMAX,TMIN,TAVG,AWND,WDF5,WSF5
USW00012816,1/24/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,111,17,,38,30,89
USW00012816,1/25/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,172,33,,26,240,107
USW00012816,1/26/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,183,39,,11,220,67
USW00012816,1/27/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,239,94,,21,260,94
USW00012816,1/28/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",30,,200,67,,21,360,94
USW00012816,1/29/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",94,,67,17,,38,20,89
USW00012816,1/30/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",30,,78,11,,35,20,76
USW00012816,1/31/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,161,44,,28,30,72
USW00012816,2/1/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,250,117,,15,220,67
USW00012816,2/2/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,239,167,,13,100,67
USW00012816,2/3/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,289,139,,25,210,103
USW00012816,2/4/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,278,139,,14,160,72
USW00012816,2/5/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",56,,250,172,,38,220,98
USW00012816,2/6/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",150,,172,72,,38,340,89
USW00012816,2/7/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,117,83,,34,40,81
USW00012816,2/8/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",46,,133,78,,24,20,72
USW00012816,2/9/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,211,28,,10,40,76
USW00012816,2/10/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,228,33,,7,,
USW00012816,2/11/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,244,50,,21,60,89
USW00012816,2/12/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",71,,144,89,,36,320,89
USW00012816,2/13/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,161,39,,55,260,165
USW00012816,2/14/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,178,-10,,24,270,98
USW00012816,2/15/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",23,,178,61,,45,320,148
USW00012816,2/16/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,206,6,,17,360,81
USW00012816,2/17/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,239,33,,17,130,76
USW00012816,2/18/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,256,56,,7,300,67
USW00012816,2/19/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,278,111,,16,270,103
USW00012816,2/20/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,289,89,,19,150,85
USW00012816,2/21/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",401,,228,156,,28,350,143
USW00012816,2/22/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,244,122,,22,140,67
USW00012816,2/23/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",196,,178,111,,11,280,161
USW00012816,2/24/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",8,,206,133,,11,70,58
USW00012816,2/25/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,256,133,,16,310,76
USW00012816,2/26/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",160,,167,111,,19,350,98
USW00012816,2/27/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,144,67,,25,330,76
USW00012816,2/28/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,194,0,,21,40,67
USW00012816,3/1/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,228,50,,15,60,63
USW00012816,3/2/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,250,83,,14,170,67
USW00012816,3/3/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,267,94,,40,270,143
USW00012816,3/4/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,194,83,,36,50,81
USW00012816,3/5/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",25,,122,78,,28,70,121
USW00012816,3/6/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",231,,139,89,,34,40,76
USW00012816,3/7/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,89,50,,32,300,85
USW00012816,3/8/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,217,11,,13,120,72
USW00012816,3/9/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,244,50,,19,270,67
USW00012816,3/10/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,261,89,,20,250,81
USW00012816,3/11/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,261,89,,22,230,89
USW00012816,3/12/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",3,,267,161,,59,260,157
USW00012816,3/13/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,183,33,,43,320,143
USW00012816,3/14/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,228,6,,15,120,94
USW00012816,3/15/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,250,72,,7,210,81
USW00012816,3/16/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,283,117,,47,170,157
USW00012816,3/17/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",574,,183,150,,29,320,139
USW00012816,3/18/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",81,,189,133,,34,270,107
USW00012816,3/19/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,211,106,,10,70,67
USW00012816,3/20/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,256,100,,12,310,63
USW00012816,3/21/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,267,94,,21,50,76
USW00012816,3/22/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,278,150,,29,210,94
USW00012816,3/23/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,261,133,,34,260,98
USW00012816,3/24/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,194,133,,39,40,116
USW00012816,3/25/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,233,100,,46,280,161
USW00012816,3/26/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,167,39,,32,360,116
USW00012816,3/27/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,211,67,,27,120,98
USW00012816,3/28/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",274,,256,139,,26,160,121
USW00012816,3/29/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",208,,239,167,,40,270,215
USW00012816,3/30/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,228,83,,40,330,116
USW00012816,3/31/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,267,67,,9,320,58
USW00012816,4/1/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,278,61,,10,150,67
USW00012816,4/2/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,289,78,,13,230,81
USW00012816,4/3/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,294,117,,26,190,85
USW00012816,4/4/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,283,122,,21,220,103
USW00012816,4/5/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,278,172,,22,210,85
USW00012816,4/6/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,294,172,,26,240,94
USW00012816,4/7/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,306,178,,40,220,157
USW00012816,4/8/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",274,,250,133,,47,250,139
USW00012816,4/9/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,239,111,,31,320,94
USW00012816,4/10/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,256,89,,12,130,81
USW00012816,4/11/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,272,106,,18,130,81
USW00012816,4/12/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,283,139,,20,100,85
USW00012816,4/13/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,289,128,,26,130,94
USW00012816,4/14/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,300,172,,32,240,103
USW00012816,4/15/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",38,,267,100,,50,260,143
USW00012816,4/16/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,206,56,,51,50,125
USW00012816,4/17/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,239,117,,49,60,125
USW00012816,4/18/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",36,,228,167,,34,150,103
USW00012816,4/19/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,228,150,,32,230,94
USW00012816,4/20/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,183,133,,34,30,85
USW00012816,4/21/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,228,122,,20,70,81
USW00012816,4/22/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,278,111,,30,260,98
USW00012816,4/23/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,294,150,,24,230,72
USW00012816,4/24/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,300,167,,18,300,98
USW00012816,4/25/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,294,156,,34,250,116
USW00012816,4/26/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,300,183,,20,80,67
USW00012816,4/27/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,317,150,,20,140,81
USW00012816,4/28/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,328,172,,25,240,94
USW00012816,4/29/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",312,,306,178,,30,350,107
USW00012816,4/30/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",8,,278,183,,26,320,107
USW00012816,5/1/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",8,,306,200,,29,310,152
USW00012816,5/2/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",147,,217,150,,26,350,85
USW00012816,5/3/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",51,,194,117,,19,360,89
USW00012816,5/4/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,294,117,,22,40,85
USW00012816,5/5/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,317,161,,29,260,63
USW00012816,5/6/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,317,133,,15,170,63
USW00012816,5/7/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,322,150,,21,160,81
USW00012816,5/8/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,328,172,,30,170,89
USW00012816,5/9/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,317,206,,35,180,98
USW00012816,5/10/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,311,200,,31,170,112
USW00012816,5/11/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",8,,300,200,,17,300,85
USW00012816,5/12/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,317,178,,27,90,85
USW00012816,5/13/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,317,189,,31,60,98
USW00012816,5/14/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",56,,306,189,,36,110,139
USW00012816,5/15/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",333,,283,178,,31,290,130
USW00012816,5/16/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,256,117,,32,330,112
USW00012816,5/17/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,272,122,,29,20,112
USW00012816,5/18/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,289,94,,20,120,81
USW00012816,5/19/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,300,144,,21,70,81
USW00012816,5/20/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,289,150,,21,50,89
USW00012816,5/21/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,306,128,,10,40,58
USW00012816,5/22/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,322,167,,31,280,72
USW00012816,5/23/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,333,189,,29,280,76
USW00012816,5/24/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,339,211,,19,350,63
USW00012816,5/25/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",30,,339,194,,22,150,210
USW00012816,5/26/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,317,189,,22,100,134
USW00012816,5/27/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,306,183,,13,130,63
USW00012816,5/28/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",5,,311,189,,14,250,103
USW00012816,5/29/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",15,,317,189,,17,70,112
USW00012816,5/30/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",69,,317,183,,17,60,134
USW00012816,5/31/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,300,194,,15,100,112
USW00012816,6/1/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",124,,294,200,,29,80,107
USW00012816,6/2/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,289,183,,35,110,116
USW00012816,6/3/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,294,161,,17,100,81
USW00012816,6/4/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,300,167,,8,120,58
USW00012816,6/5/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,317,172,,16,290,89
USW00012816,6/6/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,328,200,,34,220,103
USW00012816,6/7/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",41,,317,200,,29,340,165
USW00012816,6/8/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",25,,333,211,,22,60,125
USW00012816,6/9/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,339,206,,26,120,85
USW00012816,6/10/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",41,,328,206,,22,140,201
USW00012816,6/11/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,300,200,,29,220,81
USW00012816,6/12/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,289,211,,30,250,134
USW00012816,6/13/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",66,,294,211,,26,360,130
USW00012816,6/14/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",396,,300,211,,18,240,157
USW00012816,6/15/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",5,,322,200,,15,360,94
USW00012816,6/16/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",163,,322,194,,17,70,116
USW00012816,6/17/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,322,189,,13,110,89
USW00012816,6/18/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,328,189,,19,100,103
USW00012816,6/19/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,328,194,,19,200,116
USW00012816,6/20/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",173,,339,211,,29,150,170
USW00012816,6/21/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,322,206,,40,230,139
USW00012816,6/22/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",53,,322,217,,42,250,161
USW00012816,6/23/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,300,206,,22,250,85
USW00012816,6/24/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",61,,317,206,,26,250,143
USW00012816,6/25/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,333,217,,30,220,116
USW00012816,6/26/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,333,233,,35,340,98
USW00012816,6/27/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,339,228,,32,270,107
USW00012816,6/28/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,350,239,,35,340,98
USW00012816,6/29/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,344,222,,35,330,125
USW00012816,6/30/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,339,217,,31,10,112
USW00012816,7/1/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,339,217,,30,350,107
USW00012816,7/2/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,333,217,,30,360,98
USW00012816,7/3/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",277,,339,217,,36,270,179
USW00012816,7/4/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",8,,322,211,,26,340,116
USW00012816,7/5/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",97,,333,206,,18,120,143
USW00012816,7/6/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",94,,311,206,,21,140,148
USW00012816,7/7/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,317,206,,21,130,94
USW00012816,7/8/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",10,,306,217,,17,230,107
USW00012816,7/9/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,322,206,,25,260,94
USW00012816,7/10/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,311,222,,24,270,130
USW00012816,7/11/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",272,,333,211,,22,250,157
USW00012816,7/12/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",51,,294,217,,15,20,107
USW00012816,7/13/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,322,211,,20,130,76
USW00012816,7/14/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",33,,322,217,,22,270,112
USW00012816,7/15/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",272,,311,217,,22,250,139
USW00012816,7/16/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",79,,300,217,,31,270,112
USW00012816,7/17/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,322,206,,22,340,85
USW00012816,7/18/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,333,217,,21,260,76
USW00012816,7/19/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",5,,322,222,,23,270,130
USW00012816,7/20/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",23,,328,217,,24,230,125
USW00012816,7/21/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,317,217,,20,330,103
USW00012816,7/22/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",505,,328,211,,21,270,192
USW00012816,7/23/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,333,217,,21,250,81
USW00012816,7/24/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,339,217,,36,260,112
USW00012816,7/25/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,333,228,,34,260,112
USW00012816,7/26/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,328,222,,35,260,112
USW00012816,7/27/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,333,239,,49,240,121
USW00012816,7/28/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,339,250,,58,270,134
USW00012816,7/29/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,339,228,,34,270,116
USW00012816,7/30/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,328,189,,26,270,89
USW00012816,7/31/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,328,189,,23,340,81
USW00012816,8/1/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,328,222,,25,270,103
USW00012816,8/2/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",51,,339,206,,18,130,94
USW00012816,8/3/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,333,233,,33,10,112
USW00012816,8/4/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",25,,317,233,,31,360,125
USW00012816,8/5/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,333,233,,27,330,89
USW00012816,8/6/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",130,,344,222,,24,200,125
USW00012816,8/7/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,350,222,,24,270,107
USW00012816,8/8/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",33,,328,222,,22,250,165
USW00012816,8/9/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",43,,322,217,,32,260,161
USW00012816,8/10/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",3,,328,222,,30,290,139
USW00012816,8/11/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",30,,306,228,,30,250,174
USW00012816,8/12/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",41,,289,228,,40,250,116
USW00012816,8/13/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",178,,322,233,,30,270,157
USW00012816,8/14/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",66,,311,228,,23,250,103
USW00012816,8/15/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,294,217,,31,300,103
USW00012816,8/16/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,333,211,,34,250,112
USW00012816,8/17/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,339,228,,40,260,125
USW00012816,8/18/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",56,,322,222,,34,270,170
USW00012816,8/19/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",43,,333,228,,39,270,112
USW00012816,8/20/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,333,228,,32,330,98
USW00012816,8/21/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",15,,356,233,,22,80,130
USW00012816,8/22/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",10,,361,222,,13,340,174
USW00012816,8/23/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",30,,361,228,,26,220,116
USW00012816,8/24/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,356,228,,31,40,143
USW00012816,8/25/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,306,233,,50,60,130
USW00012816,8/26/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",3,,328,217,,36,40,112
USW00012816,8/27/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,328,194,,23,10,72
USW00012816,8/28/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,333,172,,12,130,72
USW00012816,8/29/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",107,,350,217,,19,130,112
USW00012816,8/30/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",460,,339,217,,15,30,112
USW00012816,8/31/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,339,211,,14,110,116
USW00012816,9/1/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",109,,339,222,,15,140,148
USW00012816,9/2/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",33,,328,222,,11,80,89
USW00012816,9/3/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",64,,328,222,,18,140,103
USW00012816,9/4/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,328,211,,13,50,94
USW00012816,9/5/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",282,,317,217,,13,150,81
USW00012816,9/6/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,267,228,,17,250,85
USW00012816,9/7/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",74,,300,222,,17,200,98
USW00012816,9/8/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",94,,317,222,,22,190,130
USW00012816,9/9/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",33,,317,222,,17,120,116
USW00012816,9/10/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,328,217,,14,110,107
USW00012816,9/11/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,333,211,,12,90,72
USW00012816,9/12/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,333,211,,25,50,85
USW00012816,9/13/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,328,228,,16,120,85
USW00012816,9/14/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,328,222,,22,50,72
USW00012816,9/15/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",213,,322,217,,11,320,161
USW00012816,9/16/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",74,,256,222,,24,260,89
USW00012816,9/17/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,300,211,,11,120,63
USW00012816,9/18/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,328,206,,11,110,89
USW00012816,9/19/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",3,,278,200,,15,50,81
USW00012816,9/20/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,294,206,,27,40,103
USW00012816,9/21/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,311,183,,13,60,58
USW00012816,9/22/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",20,,294,183,,21,40,98
USW00012816,9/23/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",221,,261,211,,33,360,85
USW00012816,9/24/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,256,189,,40,360,85
USW00012816,9/25/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,261,178,,28,30,72
USW00012816,9/26/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,300,189,,34,70,98
USW00012816,9/27/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",254,,300,228,,34,50,94
USW00012816,9/28/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",213,,300,217,,20,180,103
USW00012816,9/29/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",160,,261,217,,11,180,54
USW00012816,9/30/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",3,,278,222,,22,30,72
USW00012816,10/1/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,283,217,,20,50,58
USW00012816,10/2/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,317,206,,16,60,76
USW00012816,10/3/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",58,,311,206,,23,210,116
USW00012816,10/4/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,267,144,,34,290,103
USW00012816,10/5/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,233,83,,15,340,67
USW00012816,10/6/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,261,94,,9,110,81
USW00012816,10/7/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,283,167,,11,170,58
USW00012816,10/8/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,311,178,,5,360,49
USW00012816,10/9/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,311,178,,12,50,63
USW00012816,10/10/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,311,183,,10,80,54
USW00012816,10/11/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,317,161,,5,290,49
USW00012816,10/12/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,311,178,,16,100,63
USW00012816,10/13/2014,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,317,200,,31,140,98
