"FL_DATE","OP_UNIQUE_CARRIER","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST","DEST_CITY_NAME","DEST_STATE_ABR","CRS_DEP_TIME","DEP_TIME","DEP_DELAY_NEW","DEP_DEL15","ARR_TIME","ARR_DELAY_NEW","ARR_DEL15","CANCELLED","CANCELLATION_CODE","DIVERTED","AIR_TIME","FLIGHTS","DISTANCE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2018-05-01,"OH","CLT","Charlotte, NC","NC","SAV","Savannah, GA","GA","1110","1119",9.00,0.00,"1211",2.00,0.00,0.00,"",0.00,39.00,1.00,213.00,,,,,,
2018-05-01,"OH","PHL","Philadelphia, PA","PA","CAK","Akron, OH","OH","1320","1317",0.00,0.00,"1440",0.00,0.00,0.00,"",0.00,60.00,1.00,335.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","PHF","Newport News/Williamsburg, VA","VA","0729","0724",0.00,0.00,"0829",0.00,0.00,0.00,"",0.00,52.00,1.00,282.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","TOL","Toledo, OH","OH","2215","2214",0.00,0.00,"2327",0.00,0.00,0.00,"",0.00,65.00,1.00,466.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","OAJ","Jacksonville/Camp Lejeune, NC","NC","1257","1251",0.00,0.00,"1350",2.00,0.00,0.00,"",0.00,38.00,1.00,191.00,,,,,,
2018-05-01,"OH","OAJ","Jacksonville/Camp Lejeune, NC","NC","CLT","Charlotte, NC","NC","1418","1421",3.00,0.00,"1535",1.00,0.00,0.00,"",0.00,46.00,1.00,191.00,,,,,,
2018-05-01,"OH","SHV","Shreveport, LA","LA","CLT","Charlotte, NC","NC","0706","0700",0.00,0.00,"1022",0.00,0.00,0.00,"",0.00,112.00,1.00,764.00,,,,,,
2018-05-01,"OH","HVN","New Haven, CT","CT","PHL","Philadelphia, PA","PA","1320","1306",0.00,0.00,"1406",0.00,0.00,0.00,"",0.00,46.00,1.00,157.00,,,,,,
2018-05-01,"OH","PHL","Philadelphia, PA","PA","HVN","New Haven, CT","CT","1115","1108",0.00,0.00,"1220",0.00,0.00,0.00,"",0.00,46.00,1.00,157.00,,,,,,
2018-05-01,"OH","BDL","Hartford, CT","CT","ORD","Chicago, IL","IL","1915","1935",20.00,1.00,"2050",0.00,0.00,0.00,"",0.00,118.00,1.00,783.00,,,,,,
2018-05-01,"OH","DCA","Washington, DC","VA","BDL","Hartford, CT","CT","1725","1752",27.00,1.00,"1905",24.00,1.00,0.00,"",0.00,56.00,1.00,313.00,24.00,0.00,0.00,0.00,0.00,
2018-05-01,"OH","PIA","Peoria, IL","IL","CLT","Charlotte, NC","NC","0730","0719",0.00,0.00,"1024",0.00,0.00,0.00,"",0.00,99.00,1.00,607.00,,,,,,
2018-05-01,"OH","DAY","Dayton, OH","OH","LGA","New York, NY","NY","0700","0723",23.00,1.00,"0914",19.00,1.00,0.00,"",0.00,92.00,1.00,549.00,19.00,0.00,0.00,0.00,0.00,
2018-05-01,"OH","CVG","Cincinnati, OH","KY","PHL","Philadelphia, PA","PA","1520","1520",0.00,0.00,"1654",0.00,0.00,0.00,"",0.00,80.00,1.00,507.00,,,,,,
2018-05-01,"OH","PHL","Philadelphia, PA","PA","CVG","Cincinnati, OH","KY","1255","1253",0.00,0.00,"1428",0.00,0.00,0.00,"",0.00,76.00,1.00,507.00,,,,,,
2018-05-01,"OH","CMH","Columbus, OH","OH","CLT","Charlotte, NC","NC","2005","2009",4.00,0.00,"2121",0.00,0.00,0.00,"",0.00,58.00,1.00,347.00,,,,,,
2018-05-01,"OH","GSP","Greer, SC","SC","PHL","Philadelphia, PA","PA","1036","1030",0.00,0.00,"1222",0.00,0.00,0.00,"",0.00,95.00,1.00,515.00,,,,,,
2018-05-01,"OH","PHL","Philadelphia, PA","PA","GSP","Greer, SC","SC","0815","0810",0.00,0.00,"0955",0.00,0.00,0.00,"",0.00,78.00,1.00,515.00,,,,,,
2018-05-01,"OH","CHS","Charleston, SC","SC","CLT","Charlotte, NC","NC","1422","1418",0.00,0.00,"1528",0.00,0.00,0.00,"",0.00,44.00,1.00,168.00,,,,,,
2018-05-01,"OH","AGS","Augusta, GA","GA","CLT","Charlotte, NC","NC","2000","1946",0.00,0.00,"2057",0.00,0.00,0.00,"",0.00,32.00,1.00,140.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","TRI","Bristol/Johnson City/Kingsport, TN","TN","0950","0945",0.00,0.00,"1057",1.00,0.00,0.00,"",0.00,28.00,1.00,119.00,,,,,,
2018-05-01,"OH","TRI","Bristol/Johnson City/Kingsport, TN","TN","CLT","Charlotte, NC","NC","1121","1124",3.00,0.00,"1220",0.00,0.00,0.00,"",0.00,28.00,1.00,119.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","LYH","Lynchburg, VA","VA","0930","0925",0.00,0.00,"1032",0.00,0.00,0.00,"",0.00,39.00,1.00,175.00,,,,,,
2018-05-01,"OH","LYH","Lynchburg, VA","VA","CLT","Charlotte, NC","NC","1113","1101",0.00,0.00,"1157",0.00,0.00,0.00,"",0.00,34.00,1.00,175.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","ORF","Norfolk, VA","VA","1606","1610",4.00,0.00,"1714",1.00,0.00,0.00,"",0.00,48.00,1.00,290.00,,,,,,
2018-05-01,"OH","HVN","New Haven, CT","CT","PHL","Philadelphia, PA","PA","1755","2047",172.00,1.00,"2135",157.00,1.00,0.00,"",0.00,37.00,1.00,157.00,0.00,0.00,0.00,0.00,157.00,
2018-05-01,"OH","PHL","Philadelphia, PA","PA","HVN","New Haven, CT","CT","1550","1924",214.00,1.00,"2029",216.00,1.00,0.00,"",0.00,40.00,1.00,157.00,3.00,0.00,2.00,0.00,211.00,
2018-05-01,"OH","DCA","Washington, DC","VA","GSP","Greer, SC","SC","0838","0828",0.00,0.00,"0952",0.00,0.00,0.00,"",0.00,64.00,1.00,396.00,,,,,,
2018-05-01,"OH","GSP","Greer, SC","SC","DCA","Washington, DC","VA","1038","1046",8.00,0.00,"1210",9.00,0.00,0.00,"",0.00,63.00,1.00,396.00,,,,,,
2018-05-01,"OH","BHM","Birmingham, AL","AL","PHL","Philadelphia, PA","PA","1107","1057",0.00,0.00,"1415",0.00,0.00,0.00,"",0.00,120.00,1.00,772.00,,,,,,
2018-05-01,"OH","PHL","Philadelphia, PA","PA","BHM","Birmingham, AL","AL","0855","0844",0.00,0.00,"0954",0.00,0.00,0.00,"",0.00,108.00,1.00,772.00,,,,,,
2018-05-01,"OH","DCA","Washington, DC","VA","MHT","Manchester, NH","NH","1500","1455",0.00,0.00,"1621",0.00,0.00,0.00,"",0.00,71.00,1.00,406.00,,,,,,
2018-05-01,"OH","CAK","Akron, OH","OH","PHL","Philadelphia, PA","PA","0829","0822",0.00,0.00,"0959",10.00,0.00,0.00,"",0.00,57.00,1.00,335.00,,,,,,
2018-05-01,"OH","VPS","Valparaiso, FL","FL","CLT","Charlotte, NC","NC","1303","1315",12.00,0.00,"1547",3.00,0.00,0.00,"",0.00,70.00,1.00,460.00,,,,,,
2018-05-01,"OH","VPS","Valparaiso, FL","FL","CLT","Charlotte, NC","NC","1601","1552",0.00,0.00,"1902",13.00,0.00,0.00,"",0.00,73.00,1.00,460.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","BHM","Birmingham, AL","AL","2235","2230",0.00,0.00,"2257",0.00,0.00,0.00,"",0.00,59.00,1.00,350.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","OAJ","Jacksonville/Camp Lejeune, NC","NC","2235","2235",0.00,0.00,"2337",7.00,0.00,0.00,"",0.00,40.00,1.00,191.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","HSV","Huntsville, AL","AL","0909","0909",0.00,0.00,"0923",0.00,0.00,0.00,"",0.00,57.00,1.00,333.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","PGV","Greenville, NC","NC","0745","0738",0.00,0.00,"0834",0.00,0.00,0.00,"",0.00,38.00,1.00,203.00,,,,,,
2018-05-01,"OH","PGV","Greenville, NC","NC","CLT","Charlotte, NC","NC","0929","0918",0.00,0.00,"1038",0.00,0.00,0.00,"",0.00,46.00,1.00,203.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","FLO","Florence, SC","SC","1114","1111",0.00,0.00,"1148",0.00,0.00,0.00,"",0.00,26.00,1.00,99.00,,,,,,
2018-05-01,"OH","FLO","Florence, SC","SC","CLT","Charlotte, NC","NC","1231","1222",0.00,0.00,"1319",0.00,0.00,0.00,"",0.00,32.00,1.00,99.00,,,,,,
2018-05-01,"OH","BNA","Nashville, TN","TN","DCA","Washington, DC","VA","1828","1822",0.00,0.00,"2054",0.00,0.00,0.00,"",0.00,80.00,1.00,562.00,,,,,,
2018-05-01,"OH","DCA","Washington, DC","VA","BNA","Nashville, TN","TN","1700","1700",0.00,0.00,"1740",0.00,0.00,0.00,"",0.00,80.00,1.00,562.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","PHF","Newport News/Williamsburg, VA","VA","1600","1600",0.00,0.00,"1744",38.00,1.00,0.00,"",0.00,52.00,1.00,282.00,0.00,0.00,38.00,0.00,0.00,
2018-05-01,"OH","ATL","Atlanta, GA","GA","DCA","Washington, DC","VA","0900","0847",0.00,0.00,"1031",0.00,0.00,0.00,"",0.00,81.00,1.00,547.00,,,,,,
2018-05-01,"OH","DCA","Washington, DC","VA","ATL","Atlanta, GA","GA","0630","0624",0.00,0.00,"0810",0.00,0.00,0.00,"",0.00,80.00,1.00,547.00,,,,,,
2018-05-01,"OH","DCA","Washington, DC","VA","SYR","Syracuse, NY","NY","1247","1247",0.00,0.00,"1406",1.00,0.00,0.00,"",0.00,52.00,1.00,298.00,,,,,,
2018-05-01,"OH","SYR","Syracuse, NY","NY","DCA","Washington, DC","VA","1435","1439",4.00,0.00,"1551",0.00,0.00,0.00,"",0.00,59.00,1.00,298.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","SDF","Louisville, KY","KY","2225","2220",0.00,0.00,"2351",0.00,0.00,0.00,"",0.00,54.00,1.00,335.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","RIC","Richmond, VA","VA","1250","1246",0.00,0.00,"1348",0.00,0.00,0.00,"",0.00,46.00,1.00,257.00,,,,,,
2018-05-01,"OH","RIC","Richmond, VA","VA","CLT","Charlotte, NC","NC","1425","1420",0.00,0.00,"1532",0.00,0.00,0.00,"",0.00,50.00,1.00,257.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","CMH","Columbus, OH","OH","0915","0912",0.00,0.00,"1046",9.00,0.00,0.00,"",0.00,62.00,1.00,347.00,,,,,,
2018-05-01,"OH","CMH","Columbus, OH","OH","CLT","Charlotte, NC","NC","1109","1112",3.00,0.00,"1231",0.00,0.00,0.00,"",0.00,58.00,1.00,347.00,,,,,,
2018-05-01,"OH","DCA","Washington, DC","VA","RDU","Raleigh/Durham, NC","NC","1705","1754",49.00,1.00,"1851",37.00,1.00,0.00,"",0.00,40.00,1.00,227.00,37.00,0.00,0.00,0.00,0.00,
2018-05-01,"OH","RDU","Raleigh/Durham, NC","NC","DCA","Washington, DC","VA","1900","1926",26.00,1.00,"2025",15.00,1.00,0.00,"",0.00,48.00,1.00,227.00,3.00,0.00,0.00,0.00,12.00,
2018-05-01,"OH","DAY","Dayton, OH","OH","LGA","New York, NY","NY","1629","1623",0.00,0.00,"1807",0.00,0.00,0.00,"",0.00,85.00,1.00,549.00,,,,,,
2018-05-01,"OH","PHL","Philadelphia, PA","PA","CVG","Cincinnati, OH","KY","1741","1835",54.00,1.00,"2010",30.00,1.00,0.00,"",0.00,75.00,1.00,507.00,2.00,0.00,0.00,0.00,28.00,
2018-05-01,"OH","CLT","Charlotte, NC","NC","ATL","Atlanta, GA","GA","1150","1150",0.00,0.00,"1305",0.00,0.00,0.00,"",0.00,40.00,1.00,226.00,,,,,,
2018-05-01,"OH","DCA","Washington, DC","VA","ROC","Rochester, NY","NY","1000","0952",0.00,0.00,"1108",0.00,0.00,0.00,"",0.00,58.00,1.00,296.00,,,,,,
2018-05-01,"OH","ROC","Rochester, NY","NY","DCA","Washington, DC","VA","1150","1150",0.00,0.00,"1305",0.00,0.00,0.00,"",0.00,57.00,1.00,296.00,,,,,,
2018-05-01,"OH","LGA","New York, NY","NY","PIT","Pittsburgh, PA","PA","0855","0844",0.00,0.00,"1009",0.00,0.00,0.00,"",0.00,63.00,1.00,335.00,,,,,,
2018-05-01,"OH","PIT","Pittsburgh, PA","PA","LGA","New York, NY","NY","1132","1122",0.00,0.00,"1253",0.00,0.00,0.00,"",0.00,58.00,1.00,335.00,,,,,,
2018-05-01,"OH","LGA","New York, NY","NY","DAY","Dayton, OH","OH","1829","2159",210.00,1.00,"2354",203.00,1.00,0.00,"",0.00,79.00,1.00,549.00,0.00,0.00,0.00,0.00,203.00,
2018-05-01,"OH","AVP","Scranton/Wilkes-Barre, PA","PA","CLT","Charlotte, NC","NC","1915","1913",0.00,0.00,"2108",0.00,0.00,0.00,"",0.00,87.00,1.00,509.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","AVP","Scranton/Wilkes-Barre, PA","PA","1630","1627",0.00,0.00,"1828",9.00,0.00,0.00,"",0.00,85.00,1.00,509.00,,,,,,
2018-05-01,"OH","LGA","New York, NY","NY","DAY","Dayton, OH","OH","1405","1405",0.00,0.00,"1555",0.00,0.00,0.00,"",0.00,81.00,1.00,549.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","MDT","Harrisburg, PA","PA","1450","1449",0.00,0.00,"1619",0.00,0.00,0.00,"",0.00,66.00,1.00,413.00,,,,,,
2018-05-01,"OH","MDT","Harrisburg, PA","PA","CLT","Charlotte, NC","NC","1705","1701",0.00,0.00,"1835",0.00,0.00,0.00,"",0.00,66.00,1.00,413.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","FAY","Fayetteville, NC","NC","1622","1631",9.00,0.00,"1723",8.00,0.00,0.00,"",0.00,26.00,1.00,118.00,,,,,,
2018-05-01,"OH","FAY","Fayetteville, NC","NC","CLT","Charlotte, NC","NC","1745","1749",4.00,0.00,"1915",20.00,1.00,0.00,"",0.00,42.00,1.00,118.00,0.00,0.00,16.00,0.00,4.00,
2018-05-01,"OH","CMH","Columbus, OH","OH","LGA","New York, NY","NY","1602","1835",153.00,1.00,"2135",,,0.00,"",1.00,,1.00,479.00,,,,,,
2018-05-01,"OH","LGA","New York, NY","NY","CMH","Columbus, OH","OH","1335","1329",0.00,0.00,"1510",0.00,0.00,0.00,"",0.00,77.00,1.00,479.00,,,,,,
2018-05-01,"OH","ILM","Wilmington, NC","NC","CLT","Charlotte, NC","NC","1609","1558",0.00,0.00,"1712",0.00,0.00,0.00,"",0.00,49.00,1.00,185.00,,,,,,
2018-05-01,"OH","CAK","Akron, OH","OH","LGA","New York, NY","NY","0620","0607",0.00,0.00,"0752",0.00,0.00,0.00,"",0.00,74.00,1.00,397.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","DAY","Dayton, OH","OH","2209","2203",0.00,0.00,"2314",0.00,0.00,0.00,"",0.00,53.00,1.00,370.00,,,,,,
2018-05-01,"OH","CAE","Columbia, SC","SC","CLT","Charlotte, NC","NC","1239","1235",0.00,0.00,"1329",0.00,0.00,0.00,"",0.00,32.00,1.00,88.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","CAE","Columbia, SC","SC","1119","1118",0.00,0.00,"1150",0.00,0.00,0.00,"",0.00,18.00,1.00,88.00,,,,,,
2018-05-01,"OH","DCA","Washington, DC","VA","ORF","Norfolk, VA","VA","0835","0930",55.00,1.00,"1013",43.00,1.00,0.00,"",0.00,27.00,1.00,142.00,10.00,0.00,0.00,0.00,33.00,
2018-05-01,"OH","ORF","Norfolk, VA","VA","DCA","Washington, DC","VA","0955","1039",44.00,1.00,"1123",23.00,1.00,0.00,"",0.00,31.00,1.00,142.00,1.00,0.00,0.00,0.00,22.00,
2018-05-01,"OH","CAE","Columbia, SC","SC","DCA","Washington, DC","VA","0856","0932",36.00,1.00,"1059",34.00,1.00,0.00,"",0.00,67.00,1.00,408.00,0.00,0.00,0.00,0.00,34.00,
2018-05-01,"OH","DCA","Washington, DC","VA","CAE","Columbia, SC","SC","0659","0748",49.00,1.00,"0909",38.00,1.00,0.00,"",0.00,61.00,1.00,408.00,18.00,0.00,0.00,0.00,20.00,
2018-05-01,"OH","DCA","Washington, DC","VA","IND","Indianapolis, IN","IN","1200","1156",0.00,0.00,"1333",0.00,0.00,0.00,"",0.00,73.00,1.00,500.00,,,,,,
2018-05-01,"OH","IND","Indianapolis, IN","IN","DCA","Washington, DC","VA","1420","1417",0.00,0.00,"1538",0.00,0.00,0.00,"",0.00,70.00,1.00,500.00,,,,,,
2018-05-01,"OH","DCA","Washington, DC","VA","GSO","Greensboro/High Point, NC","NC","0830","0822",0.00,0.00,"0924",0.00,0.00,0.00,"",0.00,43.00,1.00,248.00,,,,,,
2018-05-01,"OH","GSO","Greensboro/High Point, NC","NC","DCA","Washington, DC","VA","1005","0954",0.00,0.00,"1104",0.00,0.00,0.00,"",0.00,45.00,1.00,248.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","ABE","Allentown/Bethlehem/Easton, PA","PA","0935","0935",0.00,0.00,"1135",12.00,0.00,0.00,"",0.00,80.00,1.00,481.00,,,,,,
2018-05-01,"OH","ABE","Allentown/Bethlehem/Easton, PA","PA","CLT","Charlotte, NC","NC","1153","1159",6.00,0.00,"1343",0.00,0.00,0.00,"",0.00,83.00,1.00,481.00,,,,,,
2018-05-01,"OH","PHL","Philadelphia, PA","PA","ILM","Wilmington, NC","NC","1549","1652",63.00,1.00,"1810",46.00,1.00,0.00,"",0.00,60.00,1.00,413.00,4.00,0.00,0.00,0.00,42.00,
2018-05-01,"OH","CHA","Chattanooga, TN","TN","DCA","Washington, DC","VA","1230","1331",61.00,1.00,"1508",56.00,1.00,0.00,"",0.00,79.00,1.00,523.00,0.00,0.00,0.00,0.00,56.00,
2018-05-01,"OH","DCA","Washington, DC","VA","CHA","Chattanooga, TN","TN","1010","1132",82.00,1.00,"1308",72.00,1.00,0.00,"",0.00,78.00,1.00,523.00,0.00,0.00,0.00,0.00,72.00,
2018-05-01,"OH","MHT","Manchester, NH","NH","DCA","Washington, DC","VA","1720","1713",0.00,0.00,"1840",0.00,0.00,0.00,"",0.00,77.00,1.00,406.00,,,,,,
2018-05-01,"OH","SRQ","Sarasota/Bradenton, FL","FL","CLT","Charlotte, NC","NC","1524","1516",0.00,0.00,"1712",0.00,0.00,0.00,"",0.00,93.00,1.00,547.00,,,,,,
2018-05-01,"OH","CHO","Charlottesville, VA","VA","CLT","Charlotte, NC","NC","1439","1444",5.00,0.00,"1549",0.00,0.00,0.00,"",0.00,44.00,1.00,245.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","CHO","Charlottesville, VA","VA","1259","1255",0.00,0.00,"1407",3.00,0.00,0.00,"",0.00,46.00,1.00,245.00,,,,,,
2018-05-01,"OH","BHM","Birmingham, AL","AL","DCA","Washington, DC","VA","1014","1014",0.00,0.00,"1310",0.00,0.00,0.00,"",0.00,102.00,1.00,653.00,,,,,,
2018-05-01,"OH","DCA","Washington, DC","VA","BHM","Birmingham, AL","AL","0840","0840",0.00,0.00,"0943",1.00,0.00,0.00,"",0.00,95.00,1.00,653.00,,,,,,
2018-05-01,"OH","BNA","Nashville, TN","TN","DCA","Washington, DC","VA","1330","1325",0.00,0.00,"1605",0.00,0.00,0.00,"",0.00,86.00,1.00,562.00,,,,,,
2018-05-01,"OH","DCA","Washington, DC","VA","BNA","Nashville, TN","TN","1150","1141",0.00,0.00,"1238",0.00,0.00,0.00,"",0.00,87.00,1.00,562.00,,,,,,
2018-05-01,"OH","TYS","Knoxville, TN","TN","DCA","Washington, DC","VA","0610","0713",63.00,1.00,"0842",63.00,1.00,0.00,"",0.00,75.00,1.00,437.00,7.00,0.00,0.00,0.00,56.00,
2018-05-01,"OH","DCA","Washington, DC","VA","TYS","Knoxville, TN","TN","2010","2008",0.00,0.00,"2130",0.00,0.00,0.00,"",0.00,67.00,1.00,437.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","ROC","Rochester, NY","NY","0919","1135",136.00,1.00,"1332",138.00,1.00,0.00,"",0.00,89.00,1.00,573.00,5.00,0.00,2.00,0.00,131.00,
2018-05-01,"OH","ROC","Rochester, NY","NY","CLT","Charlotte, NC","NC","1145","1402",137.00,1.00,"1548",112.00,1.00,0.00,"",0.00,86.00,1.00,573.00,0.00,0.00,0.00,0.00,112.00,
2018-05-01,"OH","CLT","Charlotte, NC","NC","MGM","Montgomery, AL","AL","1125","1125",0.00,0.00,"1150",0.00,0.00,0.00,"",0.00,63.00,1.00,372.00,,,,,,
2018-05-01,"OH","MGM","Montgomery, AL","AL","CLT","Charlotte, NC","NC","1225","1220",0.00,0.00,"1441",0.00,0.00,0.00,"",0.00,61.00,1.00,372.00,,,,,,
2018-05-01,"OH","CHA","Chattanooga, TN","TN","CLT","Charlotte, NC","NC","1946","1936",0.00,0.00,"2105",0.00,0.00,0.00,"",0.00,49.00,1.00,241.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","CHA","Chattanooga, TN","TN","1800","1758",0.00,0.00,"1904",0.00,0.00,0.00,"",0.00,43.00,1.00,241.00,,,,,,
2018-05-01,"OH","AVL","Asheville, NC","NC","CLT","Charlotte, NC","NC","1431","1422",0.00,0.00,"1519",0.00,0.00,0.00,"",0.00,29.00,1.00,91.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","AVL","Asheville, NC","NC","1307","1305",0.00,0.00,"1349",0.00,0.00,0.00,"",0.00,22.00,1.00,91.00,,,,,,
2018-05-01,"OH","IND","Indianapolis, IN","IN","PHL","Philadelphia, PA","PA","1054","1052",0.00,0.00,"1232",0.00,0.00,0.00,"",0.00,86.00,1.00,588.00,,,,,,
2018-05-01,"OH","PHL","Philadelphia, PA","PA","IND","Indianapolis, IN","IN","0820","0818",0.00,0.00,"1009",0.00,0.00,0.00,"",0.00,83.00,1.00,588.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","EWN","New Bern/Morehead/Beaufort, NC","NC","0919","0918",0.00,0.00,"1021",5.00,0.00,0.00,"",0.00,42.00,1.00,221.00,,,,,,
2018-05-01,"OH","EWN","New Bern/Morehead/Beaufort, NC","NC","CLT","Charlotte, NC","NC","1046","1048",2.00,0.00,"1158",0.00,0.00,0.00,"",0.00,51.00,1.00,221.00,,,,,,
2018-05-01,"OH","CVG","Cincinnati, OH","KY","PHL","Philadelphia, PA","PA","1043","1032",0.00,0.00,"1159",0.00,0.00,0.00,"",0.00,75.00,1.00,507.00,,,,,,
2018-05-01,"OH","ORF","Norfolk, VA","VA","CLT","Charlotte, NC","NC","1937","1927",0.00,0.00,"2056",0.00,0.00,0.00,"",0.00,50.00,1.00,290.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","TYS","Knoxville, TN","TN","0935","0930",0.00,0.00,"1044",1.00,0.00,0.00,"",0.00,35.00,1.00,177.00,,,,,,
2018-05-01,"OH","TYS","Knoxville, TN","TN","CLT","Charlotte, NC","NC","1116","1112",0.00,0.00,"1224",0.00,0.00,0.00,"",0.00,36.00,1.00,177.00,,,,,,
2018-05-01,"OH","DAY","Dayton, OH","OH","PHL","Philadelphia, PA","PA","1800","1748",0.00,0.00,"1925",0.00,0.00,0.00,"",0.00,79.00,1.00,477.00,,,,,,
2018-05-01,"OH","PHL","Philadelphia, PA","PA","DAY","Dayton, OH","OH","1539","1539",0.00,0.00,"1714",0.00,0.00,0.00,"",0.00,74.00,1.00,477.00,,,,,,
2018-05-01,"OH","CAE","Columbia, SC","SC","CLT","Charlotte, NC","NC","0935","0929",0.00,0.00,"1048",2.00,0.00,0.00,"",0.00,30.00,1.00,88.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","CAE","Columbia, SC","SC","0750","0747",0.00,0.00,"0834",0.00,0.00,0.00,"",0.00,21.00,1.00,88.00,,,,,,
2018-05-01,"OH","PHL","Philadelphia, PA","PA","SAV","Savannah, GA","GA","1030","1153",83.00,1.00,"1337",65.00,1.00,0.00,"",0.00,87.00,1.00,629.00,65.00,0.00,0.00,0.00,0.00,
2018-05-01,"OH","SAV","Savannah, GA","GA","PHL","Philadelphia, PA","PA","1305","1407",62.00,1.00,"1559",53.00,1.00,0.00,"",0.00,90.00,1.00,629.00,0.00,0.00,0.00,0.00,53.00,
2018-05-01,"OH","DCA","Washington, DC","VA","DTW","Detroit, MI","MI","0830","0837",7.00,0.00,"1010",1.00,0.00,0.00,"",0.00,68.00,1.00,405.00,,,,,,
2018-05-01,"OH","DTW","Detroit, MI","MI","DCA","Washington, DC","VA","1042","1042",0.00,0.00,"1201",0.00,0.00,0.00,"",0.00,63.00,1.00,405.00,,,,,,
2018-05-01,"OH","PHL","Philadelphia, PA","PA","PVD","Providence, RI","RI","1325","1321",0.00,0.00,"1439",4.00,0.00,0.00,"",0.00,51.00,1.00,237.00,,,,,,
2018-05-01,"OH","PVD","Providence, RI","RI","PHL","Philadelphia, PA","PA","1511","1502",0.00,0.00,"1606",0.00,0.00,0.00,"",0.00,49.00,1.00,237.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","GRR","Grand Rapids, MI","MI","0919","0913",0.00,0.00,"1108",0.00,0.00,0.00,"",0.00,85.00,1.00,583.00,,,,,,
2018-05-01,"OH","GRR","Grand Rapids, MI","MI","CLT","Charlotte, NC","NC","1148","1146",0.00,0.00,"1338",0.00,0.00,0.00,"",0.00,80.00,1.00,583.00,,,,,,
2018-05-01,"OH","SAV","Savannah, GA","GA","CLT","Charlotte, NC","NC","1954","1947",0.00,0.00,"2111",1.00,0.00,0.00,"",0.00,52.00,1.00,213.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","ROC","Rochester, NY","NY","1634","1633",0.00,0.00,"1830",0.00,0.00,0.00,"",0.00,86.00,1.00,573.00,,,,,,
2018-05-01,"OH","ROC","Rochester, NY","NY","CLT","Charlotte, NC","NC","1915","1902",0.00,0.00,"2104",0.00,0.00,0.00,"",0.00,89.00,1.00,573.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","ORF","Norfolk, VA","VA","1155","1148",0.00,0.00,"1306",0.00,0.00,0.00,"",0.00,52.00,1.00,290.00,,,,,,
2018-05-01,"OH","ORF","Norfolk, VA","VA","CLT","Charlotte, NC","NC","1346","1343",0.00,0.00,"1459",0.00,0.00,0.00,"",0.00,52.00,1.00,290.00,,,,,,
2018-05-01,"OH","PHL","Philadelphia, PA","PA","RDU","Raleigh/Durham, NC","NC","1325","1319",0.00,0.00,"1435",0.00,0.00,0.00,"",0.00,56.00,1.00,337.00,,,,,,
2018-05-01,"OH","RDU","Raleigh/Durham, NC","NC","PHL","Philadelphia, PA","PA","1535","1524",0.00,0.00,"1647",0.00,0.00,0.00,"",0.00,63.00,1.00,337.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","RIC","Richmond, VA","VA","0735","0735",0.00,0.00,"0845",1.00,0.00,0.00,"",0.00,47.00,1.00,257.00,,,,,,
